,index,Episode Number,Key,Collision,Wrong lane change,Avg. distance to lane center,Route completed [%],Max. distance traveled [steps],Avg. speed compliance,Cumulativ reward,agent_id
233,783,58,[921339.],0,2,0,0,400,0.467591750580962,-4,2
234,1180,58,[831065.],0,4,0,0,400,0.484964755511137,-8,3
235,58,59,[628590.],0,6,0,0,400,0.419372229733178,-12,0
236,384,59,[40383.],0,21,0,0,400,0.402891964983527,-42,1
237,784,59,[921339.],0,16,0,0,400,0.468522721003178,-32,2
238,1181,59,[840358.],0,2,0,0,400,0.473630323839793,-4,3
239,59,60,[628590.],0,4,0,0,400,0.403994303663183,-8,0
240,385,60,[40383.],0,4,0,0,400,0.418238505572349,-8,1
241,785,60,[921339.],0,6,0,0,400,0.468836155083886,-12,2
242,1182,60,[840358.],0,4,0,0,400,0.48354668178583,-8,3
243,60,61,[628590.],0,6,0,0,400,0.41172362965462,-12,0
244,386,61,[40383.],0,2,0,0,400,0.412618629560524,-4,1
245,786,61,[921339.],0,16,0,0,400,0.481191642394024,-32,2
246,1183,61,[840358.],0,8,0,0,400,0.474353467450855,-16,3
247,61,62,[628590.],0,17,0,0,400,0.403477208615482,-34,0
248,387,62,[40383.],0,3,0,0,400,0.409568779798658,-6,1
249,787,62,[921339.],0,5,0,0,400,0.459845165486706,-10,2
250,1184,62,[840358.],0,6,0,0,400,0.468200959455768,-12,3
251,62,63,[628590.],0,4,0,0,400,0.415810213559846,-8,0
252,388,63,[40383.],0,2,0,0,400,0.411230793257599,-4,1
253,788,63,[921339.],0,4,0,0,400,0.471008474941526,-8,2
254,1185,63,[840358.],0,2,0,0,400,0.461232865714125,-4,3
255,63,64,[628590.],0,2,0,0,400,0.403359429781802,-4,0
256,389,64,[40383.],0,7,0,0,400,0.408444429403046,-14,1
257,789,64,[921339.],1,2,0,0,280,0.586759864627556,-34,2
258,1186,64,[840358.],0,16,0,0,400,0.4660269412116,-32,3
259,64,65,[628590.],0,6,0,0,400,0.415537204164879,-12,0
260,390,65,[40383.],0,12,0,0,400,0.408340061910257,-24,1
261,790,65,[921339.],0,4,0,0,400,0.477001933124566,-8,2
262,1187,65,[840358.],0,6,0,0,400,0.473334923440007,-12,3
263,65,66,[628590.],0,28,0,0,400,0.410703354222054,-56,0
264,391,66,[40383.],0,4,0,0,400,0.420462649639768,-8,1
265,791,66,[921339.],0,16,0,0,400,0.456156687742657,-32,2
266,1188,66,[840358.],0,2,0,0,400,0.476392847412279,-4,3
267,66,67,[628590.],0,15,0,0,400,0.406920083450216,-30,0
268,392,67,[40383.],0,7,0,0,400,0.409563987708615,-14,1
269,792,67,[921339.],0,4,0,0,400,0.462745757529996,-8,2
270,1189,67,[840358.],0,10,0,0,400,0.485893505103741,-20,3
271,67,68,[628590.],0,4,0,0,400,0.402740527021363,-8,0
272,393,68,[40383.],0,13,0,0,400,0.411326971060478,-26,1
273,793,68,[921339.],0,11,0,0,400,0.467401720439822,-22,2
274,1190,68,[840358.],0,2,0,0,400,0.4710797690228,-4,3
275,68,69,[628590.],0,14,0,0,400,0.410582871171257,-28,0
276,394,69,[40383.],0,2,0,0,400,0.400468052894328,-4,1
277,794,69,[921339.],0,18,0,0,400,0.455451541206234,-36,2
278,1191,69,[840358.],0,4,0,0,400,0.47804977412475,-8,3
279,69,70,[628590.],0,4,0,0,400,0.412944482148693,-8,0
280,395,70,[40383.],0,7,0,0,400,0.403690391088046,-14,1
281,795,70,[921339.],0,8,0,0,400,0.484919710548084,-16,2
282,1192,70,[840358.],0,8,0,0,400,0.45806207844274,-16,3
283,70,71,[628590.],0,2,0,0,400,0.401957443587219,-4,0
284,396,71,[40383.],0,35,0,0,400,0.402766086624948,-70,1
285,796,71,[921339.],0,14,0,0,400,0.480078732408324,-28,2
286,1193,71,[840358.],0,10,0,0,400,0.481164186249854,-20,3
287,71,72,[628590.],0,15,0,0,400,0.409170733545901,-30,0
288,397,72,[40383.],0,2,0,0,400,0.403752256655638,-4,1
