,index,Episode Number,Key,Collision,Wrong lane change,Avg. distance to lane center,Route completed [%],Max. distance traveled [steps],Avg. speed compliance,Cumulativ reward,agent_id
287,1034,73,[467977.],0,13,0,0,400,0.4794116270845504,-26.0,2
288,1515,73,[731064.],0,2,0,0,400,0.476893625872575,-4.0,3
289,73,74,[60418.],0,11,0,0,400,0.4678958376463643,-22.0,0
290,552,74,[960792.],0,8,0,0,400,0.4682994530408479,-16.0,1
291,1035,74,[502515.],0,4,0,0,400,0.4872497054873595,-8.0,2
292,1516,74,[731064.],0,6,0,0,400,0.4738011958731139,-12.0,3
293,74,75,[60418.],1,3,0,0,159,0.7922297054475894,-36.0,0
294,553,75,[960792.],1,3,0,0,126,0.9329449343030356,-36.0,1
295,1036,75,[502515.],0,8,0,0,400,0.476959862471823,-16.0,2
296,1517,75,[638513.],0,17,0,0,400,0.4262848304972624,-34.0,3
297,75,76,[60418.],0,9,0,0,400,0.4670362794698812,-18.0,0
298,554,76,[960792.],1,10,0,0,225,0.6239103624367437,-50.0,1
299,1037,76,[502515.],1,14,0,0,238,0.6201540771028249,-58.0,2
300,1518,76,[638513.],0,10,0,0,400,0.4417174376256376,-20.0,3
301,76,77,[60418.],0,13,0,0,400,0.4638575151560421,-26.0,0
302,555,77,[960792.],0,11,0,0,400,0.469211713860815,-22.0,1
303,1038,77,[502515.],0,14,0,0,400,0.4722406565138636,-28.0,2
304,1519,77,[638513.],1,15,0,0,338,0.4678309245663226,-60.0,3
305,77,78,[60418.],1,4,0,0,135,0.8849535303773111,-38.0,0
306,556,78,[960792.],1,3,0,0,94,1.1676524687144052,-36.0,1
307,1039,78,[502515.],0,6,0,0,400,0.4663735353663376,-12.0,2
308,1520,78,[638513.],0,18,0,0,400,0.4385817979148954,-36.0,3
309,78,79,[60418.],1,6,0,0,243,0.5857486788853079,-42.0,0
310,557,79,[960792.],0,10,0,0,400,0.4645028139217692,-20.0,1
311,1040,79,[502515.],0,14,0,0,400,0.4657111940330473,-28.0,2
312,1521,79,[638513.],0,10,0,0,400,0.4335351299388126,-20.0,3
313,79,80,[60418.],1,3,0,0,87,1.223920865702398,-36.0,0
314,558,80,[960792.],0,16,0,0,400,0.4691467833181748,-32.0,1
315,1041,80,[502515.],1,17,0,0,369,0.502161628236258,-64.0,2
316,1522,80,[638513.],0,16,0,0,400,0.4282238735264221,-32.0,3
317,80,81,[60418.],0,14,0,0,400,0.4703905755301644,-28.0,0
318,559,81,[960792.],1,3,0,0,85,1.249716806283685,-36.0,1
319,1042,81,[502515.],0,12,0,0,400,0.4736859532079679,-24.0,2
320,1523,81,[638513.],0,16,0,0,400,0.4211555924759565,-32.0,3
321,81,82,[60418.],0,16,0,0,400,0.4626378225795008,-32.0,0
322,560,82,[960792.],1,6,0,0,216,0.6285867843381391,-42.0,1
323,1043,82,[502515.],1,13,0,0,349,0.5129294797764562,-56.0,2
324,1524,82,[638513.],0,16,0,0,400,0.4246547842369355,-32.0,3
325,82,83,[60418.],1,3,0,0,89,1.210433625350377,-36.0,0
326,561,83,[960792.],1,3,0,0,76,1.403099386169564,-36.0,1
327,1044,83,[502515.],0,14,0,0,400,0.4743482848212643,-28.0,2
328,1525,83,[638513.],0,10,0,0,400,0.4569688654090716,-20.0,3
329,83,84,[60418.],1,3,0,0,108,1.053481365840899,-36.0,0
330,1045,84,[502515.],1,9,0,0,321,0.5238445902448443,-48.0,2
331,1526,84,[638513.],0,18,0,0,400,0.4289460096301883,-36.0,3
332,562,85,[62673.],0,10,0,0,400,0.4089112970720486,-20.0,1
333,1046,85,[502515.],0,8,0,0,400,0.4742101055385508,-16.0,2
334,1527,85,[638513.],0,10,0,0,400,0.4285559487936395,-20.0,3
335,84,86,[677745.],1,8,0,0,263,0.5299424564411603,-46.0,0
336,563,86,[62673.],0,14,0,0,400,0.4022776252319995,-28.0,1
337,1047,86,[502515.],0,9,0,0,400,0.467207305582395,-18.0,2
338,1528,86,[638513.],0,15,0,0,400,0.426113688030219,-30.0,3
339,85,87,[677745.],1,5,0,0,257,0.5319558127889175,-40.0,0
340,564,87,[62673.],0,12,0,0,400,0.4214513003354279,-24.0,1
341,1048,87,[502515.],1,7,0,0,387,0.4690493981699233,-44.0,2
342,86,88,[677745.],0,16,0,0,400,0.413716366539908,-32.0,0
343,565,88,[62673.],0,8,0,0,400,0.4156904659470646,-16.0,1
344,1529,88,[212869.],1,15,0,0,390,0.4344723044198662,-60.0,3
345,87,89,[677745.],0,14,0,0,400,0.4081417032088417,-28.0,0
346,566,89,[62673.],0,12,0,0,400,0.3986440528634843,-24.0,1
347,1049,89,[296192.],0,12,0,0,400,0.4754916636557795,-24.0,2
348,1530,89,[212869.],0,10,0,0,400,0.425909791097567,-20.0,3
349,88,90,[677745.],1,3,0,0,107,1.0082297202443575,-36.0,0
350,567,90,[62673.],1,13,0,0,284,0.5079256771354722,-56.0,1
351,1050,90,[296192.],0,10,0,0,400,0.4666599320503563,-20.0,2
352,1531,90,[212869.],0,12,0,0,400,0.4199247330502551,-24.0,3
353,89,91,[677745.],0,8,0,0,400,0.4095786340790442,-16.0,0
354,568,91,[62673.],0,4,0,0,400,0.4084055361778475,-8.0,1
355,1051,91,[296192.],0,10,0,0,400,0.4949533108059766,-20.0,2
356,1532,91,[212869.],0,15,0,0,400,0.4507116665500152,-30.0,3
357,90,92,[677745.],0,8,0,0,400,0.4030881743710194,-16.0,0
358,569,92,[62673.],0,22,0,0,400,0.4133935430515637,-44.0,1
359,1052,92,[296192.],1,14,0,0,286,0.5615903969868918,-58.0,2
360,1533,92,[212869.],0,12,0,0,400,0.4411878813283442,-24.0,3
361,91,93,[677745.],1,8,0,0,210,0.6167120251907419,-46.0,0
362,570,93,[62673.],1,3,0,0,159,0.748923170038489,-36.0,1
363,1053,93,[296192.],1,15,0,0,358,0.4891979523251119,-60.0,2
364,1534,93,[212869.],1,15,0,0,330,0.4771604401519495,-60.0,3
